difficulty,total_hours,enrolled,rating,institution
beginner,19.0,35432.0,4.9,University of Florida
beginner,9.0,8265.0,4.7,Ludwig-Maximilians-Universität München (LMU)
beginner,16.0,16342.0,4.7,University of Colorado System
beginner,16.0,12497.0,4.7,University of Michigan
beginner,12.0,4774.0,4.8,University of Colorado System
beginner,60.0,0.0,4.7,Coursera
beginner,20.0,43222.0,4.8,Duke University
beginner,6.0,182152.0,4.7,Universidad Nacional Autónoma de México
beginner,11.0,31037.0,4.7,California Institute of the Arts
beginner,24.0,4635.0,4.9,SAS
beginner,20.0,2550.0,4.8,University of Zurich
intermediate,2.0,0.0,4.7,Coursera
intermediate,8.0,0.0,4.5,Google Cloud
beginner,7.0,11676.0,4.6,University of Rochester
beginner,8.0,85968.0,4.7,University of Alberta
beginner,6.0,47548.0,4.6,The University of Edinburgh
beginner,15.0,22882.0,4.8,École des Ponts ParisTech
beginner,14.0,20113.0,4.4,CentraleSupélec
beginner,30.0,17297.0,4.5,"University of California, Santa Cruz"
intermediate,14.0,0.0,4.6,LearnQuest
beginner,6.0,25939.0,4.7,Northwestern University
beginner,24.0,5298.0,4.7,Technion - Israel Institute of Technology
beginner,11.0,0.0,4.7,Stanford University
intermediate,20.0,13391.0,4.5,"University of California, Irvine"
beginner,17.0,48159.0,4.8,University of Copenhagen
beginner,12.0,22613.0,4.8,Duke University
intermediate,2.0,0.0,4.7,Coursera
intermediate,9.0,9406.0,3.9,University of Colorado System
intermediate,8.0,0.0,4.7,Google Cloud
intermediate,12.0,33799.0,4.9,Stanford University
beginner,22.0,41433.0,4.7,University of Minnesota
intermediate,13.0,72031.0,4.6,DeepLearning.AI
beginner,9.0,8051.0,4.3,Michigan State University
intermediate,1.75,0.0,4.7,Coursera
beginner,9.0,97403.0,4.7,Wesleyan University
beginner,13.0,7987.0,4.9,SAS
beginner,16.0,26156.0,4.7,ESSEC Business School
beginner,7.0,17552.0,4.8,Tel Aviv University
beginner,8.0,93368.0,4.0,Indian School of Business
beginner,2.5,7368.0,4.7,Coursera
beginner,13.0,7381.0,4.5,University of Zurich
beginner,14.0,0.0,4.7,Advancing Women in Product
beginner,13.0,6565.0,4.3,École Polytechnique Fédérale de Lausanne
beginner,35.0,34137.0,4.8,Universidad de los Andes
intermediate,24.0,9536.0,4.8,Eindhoven University of Technology
beginner,10.0,18020.0,4.6,University of Michigan
beginner,17.0,0.0,4.7,Saint Petersburg State University
beginner,16.0,2146.0,4.3,Sciences Po
advanced,15.0,12915.0,4.4,Google Cloud
intermediate,8.0,0.0,4.9,Google Cloud
beginner,11.0,9099.0,4.6,University of Colorado System
beginner,17.0,49751.0,4.9,Yale University
beginner,15.0,0.0,4.8,CertNexus
beginner,50.0,1810.0,4.7,Coursera
intermediate,12.0,6648.0,4.6,Erasmus University Rotterdam
intermediate,15.0,0.0,4.7,Utrecht University
intermediate,8.0,3436.0,4.7,Berklee College of Music
beginner,7.0,49469.0,4.8,Tel Aviv University
beginner,22.0,101331.0,4.8,Universiteit Leiden
intermediate,12.0,36815.0,4.6,Indian School of Business
intermediate,2.0,4260.0,4.7,Coursera
beginner,16.0,24719.0,4.5,École Polytechnique Fédérale de Lausanne
intermediate,16.0,279325.0,4.8,DeepLearning.AI
intermediate,14.0,19784.0,4.7,Northwestern University
beginner,11.0,0.0,4.7,Saint Petersburg State University
beginner,15.0,5722.0,4.6,Advancing Women in Product
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,8.0,0.0,4.7,Google Cloud
beginner,14.0,7185.0,4.7,
beginner,22.0,5536.0,4.8,The University of Sydney
intermediate,16.0,6251.0,4.8,University of Colorado System
beginner,12.0,14614.0,4.8,Yonsei University
beginner,6.0,5987.0,4.8,Universitat Autònoma de Barcelona
beginner,6.0,6932.0,4.5,Universitat de Barcelona
beginner,4.0,32768.0,4.6,Tel Aviv University
beginner,19.0,4223.0,4.8,University of Pennsylvania
intermediate,20.0,0.0,4.4,"University of California, Irvine"
beginner,17.0,1555.0,4.8,(ISC)²
beginner,17.0,3769.0,4.8,University System of Georgia
intermediate,2.0,5749.0,4.7,Coursera
beginner,100.0,0.0,4.7,Coursera
beginner,9.0,9251.0,4.4,Universitat Autònoma de Barcelona
beginner,31.0,85732.0,4.8,"University of California, Davis"
beginner,14.0,2076.0,4.7,The Chinese University of Hong Kong
intermediate,19.0,3061.0,4.8,University of Colorado System
intermediate,8.0,20300.0,4.6,Google Cloud
beginner,12.0,8855.0,4.8,Tel Aviv University
beginner,24.0,51010.0,4.7,HSE University
beginner,7.0,0.0,4.7,University of Amsterdam
beginner,5.0,4497.0,4.7,
beginner,12.0,8092.0,4.8,IE Business School
beginner,25.0,5355.0,4.7,Yale University
intermediate,1.0,0.0,4.7,Coursera
beginner,2.0,4536.0,4.7,Coursera
intermediate,2.0,5246.0,4.7,Coursera
beginner,13.0,2264.0,4.7,University of California San Diego
beginner,15.0,40077.0,4.6,
beginner,19.0,6517.0,4.5,Berklee College of Music
beginner,10.0,47569.0,4.7,Duke University
beginner,24.0,9866.0,4.8,Macquarie University
beginner,12.0,0.0,4.7,University of Colorado Boulder
beginner,13.0,6476.0,4.8,The Chinese University of Hong Kong
intermediate,14.0,4788.0,4.8,University of Colorado System
beginner,2.0,3539.0,4.7,Coursera
beginner,12.0,43162.0,4.8,University of Illinois at Urbana-Champaign
beginner,10.0,0.0,4.7,"University of California, Davis"
beginner,20.0,0.0,4.7,Hebrew University of Jerusalem
beginner,19.0,52115.0,4.6,Google
beginner,5.0,2854.0,4.8,Rutgers the State University of New Jersey
beginner,7.0,3831.0,4.6,
intermediate,2.0,0.0,4.7,Coursera
intermediate,120.0,10296.0,4.7,Coursera
beginner,11.0,0.0,4.7,University of California San Diego
beginner,8.0,2849.0,4.7,Fundação Instituto de Administração
beginner,11.0,27023.0,4.8,University of Rochester
beginner,11.0,14311.0,4.6,
beginner,1.0,0.0,4.7,Coursera
intermediate,11.0,1954.0,4.3,IBM
intermediate,15.0,34938.0,4.5,HSE University
intermediate,9.0,6806.0,4.5,National University of Singapore
beginner,10.0,7344.0,4.5,University of Colorado Boulder
advanced,32.0,31920.0,4.6,University of Colorado Boulder
intermediate,29.0,10632.0,4.9,University of Geneva
intermediate,16.0,14096.0,4.9,University of Pennsylvania
beginner,19.0,42157.0,4.7,
beginner,12.0,28107.0,4.7,University of Illinois at Urbana-Champaign
intermediate,47.0,0.0,4.7,IBM
beginner,32.0,49521.0,4.6,The University of Chicago
beginner,64.0,103796.0,4.8,Yale University
beginner,12.0,33659.0,4.7,Rutgers the State University of New Jersey
beginner,1.0,0.0,4.7,Coursera
beginner,12.0,0.0,4.7,University of California San Diego
beginner,12.0,3172.0,4.2,"University of California, Irvine"
beginner,2.0,0.0,4.5,Icahn School of Medicine at Mount Sinai
beginner,5.0,0.0,4.8,E-Learning Development Fund
beginner,16.0,26448.0,4.8,University of Washington
advanced,2.0,0.0,4.7,Coursera
intermediate,55.0,8717.0,4.5,University of Colorado Boulder
advanced,5.0,3974.0,4.2,École Polytechnique
beginner,6.0,2317.0,4.7,Georgia Institute of Technology
beginner,11.0,118301.0,4.7,University of Geneva
beginner,10.0,4527.0,4.7,Universitat Autònoma de Barcelona
intermediate,19.0,17220.0,4.7,Duke University
beginner,16.0,52025.0,4.8,The University of Edinburgh
beginner,21.0,20200.0,4.7,Universidad Austral
beginner,12.0,49284.0,4.6,Georgia Institute of Technology
beginner,10.0,3385.0,4.8,University System of Georgia
beginner,11.0,4619.0,4.9,University of California San Diego
intermediate,1.5,2546.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,4.0,6629.0,4.2,EIT Digital 
beginner,8.0,0.0,4.7,University of Toronto
beginner,9.0,8267.0,4.3,"University of California, Irvine"
beginner,14.0,31223.0,4.8,University of Washington
intermediate,21.0,18262.0,4.8,SAS
intermediate,2.0,0.0,4.7,Coursera
advanced,13.0,18058.0,4.4,University of Colorado Boulder
beginner,21.0,34739.0,4.8,University of Michigan
beginner,27.0,20631.0,4.3,EIT Digital 
beginner,16.0,22420.0,4.5,HEC Paris
beginner,25.0,86412.0,4.8,"University of California, Irvine"
intermediate,0.0,0.0,4.7,Coursera
beginner,12.0,5822.0,4.8,University of Colorado System
beginner,19.0,44297.0,4.8,Berklee College of Music
beginner,7.0,16647.0,4.7,University of Michigan
beginner,14.0,43141.0,4.7,Rutgers the State University of New Jersey
beginner,13.0,2386.0,5.0,University of California San Diego
intermediate,10.0,0.0,4.7,DeepLearning.AI
advanced,2.0,3437.0,4.7,Coursera
beginner,34.0,279151.0,4.7,Google
beginner,16.0,24569.0,4.8,University of Washington
beginner,6.0,6837.0,4.6,Duke University
advanced,4.0,3170.0,4.7,EIT Digital 
beginner,16.0,15306.0,4.6,IESE Business School
beginner,22.0,76359.0,4.5,Michigan State University
beginner,60.0,0.0,4.7,Coursera
beginner,18.0,4449.0,4.7,University of Minnesota
intermediate,10.0,31359.0,4.5,University of Alberta
beginner,81.0,114218.0,4.9,Stanford University
intermediate,14.0,31128.0,4.8,Stanford University
beginner,21.0,173120.0,4.7,"University of California, Irvine"
beginner,7.0,43468.0,4.6,University of Copenhagen
beginner,5.0,29463.0,4.6,"University of California, Irvine"
beginner,12.0,50000.0,4.8,Rutgers the State University of New Jersey
intermediate,23.0,27828.0,4.7,University of London
advanced,13.0,10506.0,4.7,University of Colorado Boulder
beginner,11.0,18532.0,4.6,ESSEC Business School
advanced,4.0,2648.0,4.4,EIT Digital 
beginner,15.0,20941.0,4.6,University of Houston
intermediate,2.0,0.0,4.7,Coursera
beginner,16.0,703743.0,4.7,Georgia Institute of Technology
beginner,10.0,9993.0,3.7,University of London
beginner,12.0,6307.0,4.6,The Chinese University of Hong Kong
beginner,19.0,21476.0,4.6,Copenhagen Business School
intermediate,1.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
advanced,30.0,50652.0,4.8,Stanford University
intermediate,1.0,2864.0,4.8,Rice University
beginner,15.0,14205.0,4.6,Northwestern University
beginner,19.0,5405.0,4.8,Copenhagen Business School
beginner,1.0,0.0,4.7,Coursera
intermediate,96.0,6682.0,4.7,
intermediate,5.0,2935.0,4.3,EIT Digital 
beginner,14.0,3276.0,4.9,University of Cape Town
beginner,10.0,1594.0,4.7,University of Colorado Boulder
beginner,18.0,44432.0,4.7,Korea Advanced Institute of Science and Technology(KAIST)
intermediate,12.0,15950.0,4.4,Yonsei University
advanced,2.0,6521.0,4.7,Coursera
beginner,8.0,80779.0,4.7,California Institute of the Arts
beginner,9.0,25852.0,4.2,
beginner,16.0,26136.0,4.5,Copenhagen Business School
beginner,26.0,27346.0,4.7,Rice University
intermediate,25.0,5143.0,4.9,University of Florida
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,10.0,53662.0,4.8,University of Copenhagen
beginner,12.0,5488.0,4.8,University of Michigan
beginner,27.0,102037.0,4.8,University of Cape Town
beginner,14.0,10823.0,4.8,University of Rochester
beginner,24.0,28701.0,4.8,The University of Melbourne
advanced,14.0,9684.0,4.5,HSE University
beginner,13.0,16387.0,4.8,Rutgers the State University of New Jersey
beginner,10.0,64428.0,4.8,Relay Graduate School of Education
beginner,20.0,21871.0,4.7,Emory University
beginner,12.0,3235.0,4.6,IBM
beginner,20.0,61220.0,4.8,Hebrew University of Jerusalem
beginner,14.0,15004.0,4.9,University of Toronto
beginner,120.0,0.0,4.7,Coursera
beginner,6.0,3275.0,4.6,The Hong Kong University of Science and Technology
beginner,15.0,4814.0,4.7,"University of California, Irvine"
beginner,12.0,4459.0,4.7,Lund University
beginner,11.0,2197.0,4.8,Columbia University
beginner,19.0,3578.0,4.5,Universitat de Barcelona
beginner,10.0,244118.0,4.8,University of Colorado Boulder
intermediate,1.5,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,9.0,7560.0,4.7,University System of Georgia
beginner,12.0,15052.0,4.9,University of Colorado System
beginner,14.0,38386.0,4.8,University of Rochester
beginner,8.0,135120.0,4.7,Rutgers the State University of New Jersey
beginner,21.0,9788.0,3.8,"University of California, Irvine"
beginner,8.0,4878.0,4.7,University of Colorado Boulder
advanced,14.0,2697.0,4.8,University of Colorado Boulder
intermediate,10.0,0.0,4.7,Stanford University
beginner,10.0,6629.0,4.8,The Chinese University of Hong Kong
intermediate,168.0,23211.0,4.8,Rice University
beginner,44.0,2379.0,4.8,SAS
intermediate,17.0,14017.0,4.4,"University of California, Irvine"
beginner,6.0,0.0,4.7,Pohang University of Science and Technology
intermediate,2.0,0.0,4.7,Coursera
beginner,23.0,4241.0,5.0,University of Illinois at Urbana-Champaign
intermediate,46.0,7873.0,4.6,École Polytechnique Fédérale de Lausanne
beginner,16.0,0.0,4.6,The Hong Kong University of Science and Technology
intermediate,16.0,39875.0,4.7,University System of Georgia
beginner,8.0,6563.0,4.6,The Hong Kong University of Science and Technology
beginner,23.0,5766.0,4.9,"University of California, Irvine"
beginner,2.0,0.0,4.7,Coursera
intermediate,19.0,197236.0,4.5,"University of California, Davis"
intermediate,7.0,1826.0,4.5,New York Institute of Finance
intermediate,13.0,7970.0,4.6,University of Colorado System
beginner,17.0,54990.0,4.9,Arizona State University
intermediate,61.0,46479.0,4.6,University of Michigan
intermediate,2.0,0.0,4.7,Coursera
beginner,16.0,22797.0,4.7,"University of California, Davis"
intermediate,12.0,6084.0,4.5,Technische Universität München (TUM)
beginner,1.0,0.0,4.7,Coursera
intermediate,10.0,11243.0,3.9,Carnegie Mellon University
beginner,10.0,0.0,4.6,
intermediate,17.0,0.0,4.7,Moscow Institute of Physics and Technology
beginner,11.0,0.0,4.8,Novosibirsk State University 
beginner,9.0,20067.0,4.8,University System of Georgia
beginner,14.0,2854.0,4.6,The Hong Kong University of Science and Technology
beginner,6.0,42579.0,4.8,
beginner,14.0,142794.0,4.8,Universidad de los Andes
beginner,22.0,12664.0,4.4,Michigan State University
beginner,14.0,35191.0,4.8,Wesleyan University
beginner,9.0,15615.0,4.2,
beginner,14.0,16869.0,4.6,Tel Aviv University
beginner,22.0,186262.0,4.5,IBM
intermediate,13.0,3982.0,4.7,Rutgers the State University of New Jersey
beginner,19.0,27399.0,4.9,Arizona State University
beginner,17.0,29452.0,4.7,Universidad de Chile
beginner,32.0,123738.0,4.5,University of Toronto
beginner,16.0,148950.0,4.6,"University of California, Davis"
beginner,21.0,19309.0,4.9,University of Minnesota
intermediate,2.0,0.0,4.7,Coursera
beginner,9.0,1689.0,4.5,University of Colorado Boulder
beginner,16.0,140339.0,4.2,Imperial College London
beginner,27.0,16648.0,4.9,Crece con Google
beginner,13.0,8839.0,4.6,Duke University
intermediate,26.0,27832.0,4.8,Universidad de los Andes
beginner,8.0,22714.0,4.6,University System of Georgia
beginner,38.0,397348.0,4.7,Wesleyan University
beginner,26.0,67931.0,4.7,UNSW Sydney (The University of New South Wales)
beginner,11.0,91018.0,4.8,Wesleyan University
beginner,14.0,29414.0,4.7,University of Toronto
beginner,13.0,4427.0,4.7,University at Buffalo
intermediate,15.0,6070.0,4.7,Universidad Nacional Autónoma de México
beginner,9.0,21098.0,4.5,Rutgers the State University of New Jersey
intermediate,13.0,23789.0,4.7,Arizona State University
intermediate,2.0,0.0,4.7,Coursera
beginner,13.0,3976.0,4.7,Copenhagen Business School
beginner,11.0,0.0,4.7,"University of California, Irvine"
beginner,9.0,7552.0,4.9,Universidad Nacional Autónoma de México
beginner,17.0,32240.0,4.6,"University of California, Davis"
beginner,12.0,25615.0,4.7,Berklee College of Music
beginner,16.0,30654.0,4.8,École normale supérieure
beginner,23.0,7163.0,4.3,University of Alberta
beginner,17.0,26177.0,4.6,The University of Melbourne
beginner,8.0,21419.0,4.7,University System of Georgia
intermediate,20.0,2474.0,4.5,Universitat Autònoma de Barcelona
beginner,13.0,8794.0,4.4,National Research Tomsk State University
beginner,21.0,59911.0,4.8,University of Virginia
beginner,7.0,11800.0,4.0,Michigan State University
beginner,66.0,61644.0,4.6,Caltech
intermediate,37.0,2603.0,4.5,University of Colorado System
beginner,18.0,22736.0,4.8,"University of California, Davis"
beginner,7.0,124891.0,4.5,"University of California, Irvine"
beginner,9.0,15324.0,4.7,Rutgers the State University of New Jersey
beginner,21.0,64287.0,4.9,Arizona State University
beginner,14.0,20416.0,4.6,University of Copenhagen
